index,true_label,candidate_labels,complementary_label
44488,31,"['mountain'; 'butterfly']",butterfly
44489,18,"['bottle'; 'trout']",trout
44490,13,"['bottle'; 'cup']",bottle
44491,75,"['boy'; 'lizard']",lizard
44492,11,"['boy'; 'poppy']",poppy
44493,62,"['plain'; 'crocodile']",crocodile
44494,50,"['otter'; 'bed']",bed
44495,57,"['fox'; 'worm']",fox
44496,61,"['whale'; 'woman']",whale
44497,7,"['raccoon'; 'lawn_mower']",lawn_mower
44498,38,"['sunflower'; 'rose']",sunflower
44499,60,"['mushroom'; 'clock']",clock
44500,35,"['orchid'; 'crocodile']",crocodile
44501,5,"['apple'; 'bicycle']",apple
44502,45,"['keyboard'; 'orange']",keyboard
44503,16,"['oak_tree'; 'train']",Oak tree
44504,15,"['rose'; 'snail']",rose
44505,21,"['mouse'; 'woman']",woman
44506,48,"['skunk'; 'bottle']",skunk
44507,78,"['poppy'; 'bus']",bus
44508,41,"['couch'; 'pine_tree']",couch
44509,39,"['flatfish'; 'lawn_mower']",lawn_mower
44510,43,"['bottle'; 'willow_tree']",bottle
44511,76,"['lizard'; 'kangaroo']",lizard
44512,20,"['poppy'; 'forest']",forest
44513,82,"['flatfish'; 'motorcycle']",motorcycle
44514,92,"['worm'; 'plain']",worm
44515,6,"['castle'; 'beetle']",castle
44516,88,"['ray'; 'camel']",ray
44517,60,"['mushroom'; 'clock']",clock
44518,80,"['lion'; 'flatfish']",lion
44519,24,"['train'; 'lawn_mower']",train
44520,22,"['possum'; 'lizard']",possum
44521,55,"['bicycle'; 'skyscraper']",bicycle
44522,92,"['plain'; 'worm']",worm
44523,82,"['motorcycle'; 'flatfish']",motorcycle
44524,66,"['kangaroo'; 'pear']",pear
44525,49,"['raccoon'; 'beetle']",raccoon
44526,43,"['willow_tree'; 'bottle']",bottle
44527,87,"['bus'; 'man']",man
44528,44,"['cloud'; 'flatfish']",cloud
44529,22,"['possum'; 'lizard']",possum
44530,18,"['trout'; 'bottle']",bottle
44531,19,"['motorcycle'; 'road']",motorcycle
44532,26,"['pear'; 'crab']",pear
44533,46,"['table'; 'orange']",orange
44534,50,"['otter'; 'bed']",otter
44535,83,"['couch'; 'oak_tree']",couch
44536,62,"['plain'; 'crocodile']",crocodile
44537,34,"['chimpanzee'; 'baby']",chimpanzee
44538,90,"['road'; 'bus']",bus
44539,33,"['chimpanzee'; 'mushroom']",chimpanzee
44540,99,"['dinosaur'; 'rose']",dinosaur
44541,97,"['crocodile'; 'motorcycle']",motorcycle
44542,28,"['rabbit'; 'wolf']",rabbit
44543,8,"['rose'; 'seal']",seal
44544,70,"['cup'; 'road']",road
44545,53,"['pine_tree'; 'orchid']",pine_tree
44546,36,"['woman'; 'clock']",clock
44547,31,"['butterfly'; 'mountain']",butterfly
44548,5,"['bicycle'; 'apple']",apple
44549,98,"['pine_tree'; 'pickup_truck']",pine_tree
44550,21,"['mouse'; 'woman']",woman
44551,48,"['skunk'; 'bottle']",skunk
44552,42,"['cattle'; 'skyscraper']",skyscraper
44553,48,"['bottle'; 'skunk']",skunk
44554,72,"['camel'; 'palm_tree']",palm_tree
44555,61,"['whale'; 'woman']",whale
44556,34,"['chimpanzee'; 'baby']",chimpanzee
44557,22,"['lizard'; 'possum']",lizard
44558,31,"['mountain'; 'butterfly']",mountain
44559,26,"['crab'; 'pear']",crab
44560,62,"['crocodile'; 'plain']",crocodile
44561,29,"['girl'; 'sunflower']",sunflower
44562,10,"['squirrel'; 'willow_tree']",squirrel
44563,79,"['spider'; 'butterfly']",butterfly
44564,93,"['table'; 'lion']",lion
44565,35,"['crocodile'; 'orchid']",crocodile
44566,13,"['bottle'; 'cup']",bottle
44567,92,"['worm'; 'plain']",worm
44568,4,"['palm_tree'; 'fox']",palm_tree
44569,93,"['lion'; 'table']",table
44570,73,"['chair'; 'shark']",chair
44571,27,"['apple'; 'oak_tree']",apple
44572,87,"['man'; 'bus']",bus
44573,95,"['pear'; 'oak_tree']",Oak tree
44574,30,"['orchid'; 'raccoon']",orchid
44575,90,"['road'; 'bus']",bus
44576,79,"['spider'; 'butterfly']",spider
44577,89,"['bed'; 'bear']",bear
44578,24,"['train'; 'lawn_mower']",train
44579,52,"['forest'; 'pear']",pear
44580,80,"['flatfish'; 'lion']",lion
44581,59,"['oak_tree'; 'mountain']",mountain
44582,39,"['flatfish'; 'lawn_mower']",lawn_mower
44583,30,"['orchid'; 'raccoon']",orchid
44584,32,"['skunk'; 'couch']",couch
44585,25,"['tulip'; 'beaver']",beaver
44586,77,"['pine_tree'; 'tulip']",pine_tree
44587,99,"['rose'; 'dinosaur']",rose
44588,87,"['man'; 'bus']",bus
44589,62,"['crocodile'; 'plain']",crocodile
44590,90,"['road'; 'bus']",bus
44591,18,"['bottle'; 'trout']",bottle
44592,6,"['beetle'; 'castle']",castle
44593,94,"['lobster'; 'boy']",boy
44594,78,"['poppy'; 'bus']",bus
44595,24,"['train'; 'lawn_mower']",lawn_mower
44596,39,"['lawn_mower'; 'flatfish']",lawn_mower
44597,70,"['cup'; 'road']",road
44598,99,"['dinosaur'; 'rose']",rose
44599,90,"['bus'; 'road']",bus
44600,5,"['bicycle'; 'apple']",apple
44601,97,"['crocodile'; 'motorcycle']",crocodile
44602,12,"['beetle'; 'bear']",bear
44603,64,"['tractor'; 'shark']",shark
44604,90,"['bus'; 'road']",bus
44605,10,"['squirrel'; 'willow_tree']",squirrel
44606,70,"['road'; 'cup']",cup
44607,2,"['tractor'; 'worm']",tractor
44608,90,"['road'; 'bus']",bus
44609,25,"['beaver'; 'tulip']",tulip
44610,76,"['kangaroo'; 'lizard']",kangaroo
44611,1,"['maple_tree'; 'caterpillar']",maple_tree
44612,62,"['plain'; 'crocodile']",crocodile
44613,19,"['road'; 'motorcycle']",motorcycle
44614,52,"['pear'; 'forest']",pear
44615,74,"['lawn_mower'; 'man']",man
44616,42,"['cattle'; 'skyscraper']",skyscraper
44617,52,"['pear'; 'forest']",pear
44618,98,"['pine_tree'; 'pickup_truck']",pine_tree
44619,27,"['apple'; 'oak_tree']",apple
44620,45,"['orange'; 'keyboard']",keyboard
44621,35,"['crocodile'; 'orchid']",crocodile
44622,77,"['pine_tree'; 'tulip']",pine_tree
44623,85,"['ray'; 'bus']",bus
44624,19,"['motorcycle'; 'road']",motorcycle
44625,1,"['caterpillar'; 'maple_tree']",caterpillar
44626,43,"['willow_tree'; 'bottle']",bottle
44627,25,"['beaver'; 'tulip']",tulip
44628,15,"['snail'; 'rose']",rose
44629,4,"['palm_tree'; 'fox']",palm_tree
44630,53,"['pine_tree'; 'orchid']",pine_tree
44631,60,"['mushroom'; 'clock']",clock
44632,57,"['fox'; 'worm']",fox
44633,64,"['shark'; 'tractor']",tractor
44634,11,"['boy'; 'poppy']",poppy
44635,48,"['skunk'; 'bottle']",skunk
44636,97,"['motorcycle'; 'crocodile']",crocodile
44637,52,"['forest'; 'pear']",pear
44638,23,"['dinosaur'; 'mouse']",dinosaur
44639,68,"['sea'; 'bridge']",sea
44640,19,"['road'; 'motorcycle']",motorcycle
44641,23,"['mouse'; 'dinosaur']",dinosaur
44642,70,"['road'; 'cup']",cup
44643,47,"['raccoon'; 'tank']",tank
44644,39,"['flatfish'; 'lawn_mower']",lawn_mower
44645,33,"['chimpanzee'; 'mushroom']",chimpanzee
44646,50,"['bed'; 'otter']",otter
44647,57,"['worm'; 'fox']",fox
44648,56,"['snail'; 'willow_tree']",snail
44649,43,"['bottle'; 'willow_tree']",bottle
44650,93,"['table'; 'lion']",lion
44651,84,"['maple_tree'; 'pickup_truck']",maple_tree
44652,68,"['sea'; 'bridge']",bridge
44653,29,"['sunflower'; 'girl']",girl
44654,1,"['caterpillar'; 'maple_tree']",maple_tree
44655,18,"['bottle'; 'trout']",bottle
44656,53,"['pine_tree'; 'orchid']",pine_tree
44657,63,"['lion'; 'sweet_pepper']",lion
44658,58,"['fox'; 'trout']",fox
44659,54,"['beaver'; 'keyboard']",beaver
44660,45,"['keyboard'; 'orange']",orange
44661,50,"['otter'; 'bed']",bed
44662,5,"['bicycle'; 'apple']",apple
44663,17,"['turtle'; 'crocodile']",crocodile
44664,50,"['otter'; 'bed']",otter
44665,63,"['lion'; 'sweet_pepper']",lion
44666,8,"['seal'; 'rose']",rose
44667,11,"['poppy'; 'boy']",poppy
44668,13,"['cup'; 'bottle']",cup
44669,76,"['lizard'; 'kangaroo']",lizard
44670,49,"['beetle'; 'raccoon']",beetle
44671,44,"['flatfish'; 'cloud']",cloud
44672,32,"['skunk'; 'couch']",couch
44673,43,"['willow_tree'; 'bottle']",bottle
44674,56,"['snail'; 'willow_tree']",snail
44675,31,"['mountain'; 'butterfly']",butterfly
44676,85,"['ray'; 'bus']",bus
44677,97,"['motorcycle'; 'crocodile']",crocodile
44678,48,"['skunk'; 'bottle']",skunk
44679,31,"['butterfly'; 'mountain']",butterfly
44680,35,"['orchid'; 'crocodile']",crocodile
44681,37,"['cloud'; 'lawn_mower']",lawn_mower
44682,77,"['tulip'; 'pine_tree']",pine_tree
44683,27,"['oak_tree'; 'apple']",oak_tree
44684,76,"['kangaroo'; 'lizard']",kangaroo
44685,50,"['otter'; 'bed']",bed
44686,67,"['motorcycle'; 'man']",motorcycle
44687,72,"['palm_tree'; 'camel']",palm_tree
44688,77,"['tulip'; 'pine_tree']",pine_tree
44689,25,"['beaver'; 'tulip']",beaver
44690,9,"['camel'; 'mouse']",mouse
44691,76,"['lizard'; 'kangaroo']",lizard
44692,76,"['lizard'; 'kangaroo']",lizard
44693,1,"['maple_tree'; 'caterpillar']",maple_tree
44694,42,"['cattle'; 'skyscraper']",skyscraper
44695,29,"['girl'; 'sunflower']",sunflower
44696,17,"['turtle'; 'crocodile']",turtle
44697,82,"['motorcycle'; 'flatfish']",motorcycle
44698,13,"['cup'; 'bottle']",cup
44699,61,"['whale'; 'woman']",whale
44700,24,"['lawn_mower'; 'train']",lawn_mower
44701,50,"['otter'; 'bed']",bed
44702,48,"['skunk'; 'bottle']",skunk
44703,74,"['man'; 'lawn_mower']",man
44704,22,"['possum'; 'lizard']",possum
44705,58,"['fox'; 'trout']",fox
44706,21,"['mouse'; 'woman']",woman
44707,76,"['kangaroo'; 'lizard']",kangaroo
44708,65,"['can'; 'crab']",crab
44709,8,"['seal'; 'rose']",rose
44710,58,"['trout'; 'fox']",fox
44711,10,"['willow_tree'; 'squirrel']",squirrel
44712,87,"['bus'; 'man']",man
44713,13,"['cup'; 'bottle']",cup
44714,22,"['lizard'; 'possum']",lizard
44715,31,"['mountain'; 'butterfly']",butterfly
44716,3,"['bed'; 'cup']",cup
44717,53,"['pine_tree'; 'orchid']",Pine tree
44718,82,"['motorcycle'; 'flatfish']",motorcycle
44719,95,"['oak_tree'; 'pear']",oak_tree
44720,94,"['boy'; 'lobster']",lobster
44721,22,"['lizard'; 'possum']",lizard
44722,14,"['oak_tree'; 'ray']",oak_tree
44723,84,"['maple_tree'; 'pickup_truck']",maple_tree
44724,79,"['spider'; 'butterfly']",butterfly
44725,0,"['train'; 'flatfish']",train
44726,11,"['boy'; 'poppy']",poppy
44727,83,"['oak_tree'; 'couch']",oak_tree
44728,79,"['spider'; 'butterfly']",butterfly
44729,34,"['baby'; 'chimpanzee']",chimpanzee
44730,84,"['maple_tree'; 'pickup_truck']",maple_tree
44731,29,"['sunflower'; 'girl']",sunflower
44732,52,"['forest'; 'pear']",pear
44733,91,"['camel'; 'mouse']",camel
44734,10,"['willow_tree'; 'squirrel']",squirrel
44735,11,"['boy'; 'poppy']",poppy
44736,5,"['bicycle'; 'apple']",bicycle
44737,99,"['dinosaur'; 'rose']",rose
44738,46,"['table'; 'orange']",orange
44739,25,"['tulip'; 'beaver']",tulip
44740,2,"['tractor'; 'worm']",tractor
44741,65,"['crab'; 'can']",can
44742,19,"['motorcycle'; 'road']",motorcycle
44743,46,"['table'; 'orange']",orange
44744,50,"['otter'; 'bed']",bed
44745,17,"['crocodile'; 'turtle']",crocodile
44746,11,"['poppy'; 'boy']",poppy
44747,24,"['train'; 'lawn_mower']",train
44748,90,"['road'; 'bus']",bus
44749,66,"['pear'; 'kangaroo']",kangaroo
44750,52,"['pear'; 'forest']",pear
44751,28,"['wolf'; 'rabbit']",wolf
44752,10,"['squirrel'; 'willow_tree']",squirrel
44753,28,"['wolf'; 'rabbit']",wolf
44754,21,"['mouse'; 'woman']",woman
44755,30,"['raccoon'; 'orchid']",raccoon
44756,30,"['raccoon'; 'orchid']",raccoon
44757,25,"['beaver'; 'tulip']",tulip
44758,16,"['train'; 'oak_tree']",train
44759,47,"['tank'; 'raccoon']",raccoon
44760,87,"['man'; 'bus']",bus
44761,81,"['bottle'; 'mushroom']",mushroom
44762,13,"['cup'; 'bottle']",cup
44763,46,"['orange'; 'table']",table
44764,28,"['wolf'; 'rabbit']",wolf
44765,15,"['rose'; 'snail']",rose
44766,36,"['woman'; 'clock']",woman
44767,28,"['wolf'; 'rabbit']",wolf
44768,26,"['crab'; 'pear']",crab
44769,28,"['rabbit'; 'wolf']",rabbit
44770,57,"['worm'; 'fox']",fox
44771,49,"['raccoon'; 'beetle']",raccoon
44772,30,"['raccoon'; 'orchid']",raccoon
44773,46,"['table'; 'orange']",table
44774,62,"['crocodile'; 'plain']",crocodile
44775,1,"['maple_tree'; 'caterpillar']",maple_tree
44776,1,"['maple_tree'; 'caterpillar']",maple_tree
44777,36,"['woman'; 'clock']",clock
44778,86,"['tank'; 'lizard']",lizard
44779,47,"['tank'; 'raccoon']",raccoon
44780,46,"['orange'; 'table']",table
44781,54,"['keyboard'; 'beaver']",beaver
44782,24,"['train'; 'lawn_mower']",train
44783,17,"['turtle'; 'crocodile']",turtle
44784,24,"['train'; 'lawn_mower']",train
44785,3,"['bed'; 'cup']",cup
44786,10,"['willow_tree'; 'squirrel']",squirrel
44787,44,"['cloud'; 'flatfish']",cloud
44788,32,"['couch'; 'skunk']",couch
44789,99,"['dinosaur'; 'rose']",rose
44790,39,"['lawn_mower'; 'flatfish']",lawn_mower
44791,84,"['maple_tree'; 'pickup_truck']",maple_tree
44792,46,"['table'; 'orange']",orange
44793,28,"['rabbit'; 'wolf']",rabbit
44794,86,"['lizard'; 'tank']",tank
44795,84,"['pickup_truck'; 'maple_tree']",maple_tree
44796,31,"['butterfly'; 'mountain']",butterfly
44797,91,"['camel'; 'mouse']",camel
44798,1,"['maple_tree'; 'caterpillar']",maple_tree
44799,97,"['motorcycle'; 'crocodile']",crocodile
44800,95,"['pear'; 'oak_tree']",oak_tree
44801,7,"['raccoon'; 'lawn_mower']",lawn_mower
44802,79,"['spider'; 'butterfly']",butterfly
44803,45,"['keyboard'; 'orange']",keyboard
44804,68,"['sea'; 'bridge']",sea
44805,87,"['man'; 'bus']",bus
44806,38,"['rose'; 'sunflower']",sunflower
44807,87,"['man'; 'bus']",bus
44808,56,"['willow_tree'; 'snail']",snail
44809,75,"['boy'; 'lizard']",lizard
44810,9,"['camel'; 'mouse']",mouse
44811,5,"['apple'; 'bicycle']",apple
44812,27,"['oak_tree'; 'apple']",apple
44813,84,"['pickup_truck'; 'maple_tree']",pickup_truck
44814,99,"['dinosaur'; 'rose']",rose
44815,75,"['boy'; 'lizard']",lizard
44816,73,"['shark'; 'chair']",chair
44817,85,"['bus'; 'ray']",ray
44818,41,"['pine_tree'; 'couch']",pine_tree
44819,69,"['pickup_truck'; 'possum']",possum
44820,76,"['kangaroo'; 'lizard']",kangaroo
44821,68,"['bridge'; 'sea']",sea
44822,54,"['keyboard'; 'beaver']",beaver
44823,7,"['lawn_mower'; 'raccoon']",raccoon
44824,6,"['beetle'; 'castle']",castle
44825,88,"['camel'; 'ray']",ray
44826,3,"['cup'; 'bed']",cup
44827,51,"['bicycle'; 'mouse']",bicycle
44828,72,"['palm_tree'; 'camel']",palm_tree
44829,96,"['woman'; 'sea']",woman
44830,73,"['shark'; 'chair']",chair
44831,24,"['lawn_mower'; 'train']",lawn_mower
44832,9,"['camel'; 'mouse']",camel
44833,26,"['crab'; 'pear']",pear
44834,80,"['flatfish'; 'lion']",lion
44835,24,"['lawn_mower'; 'train']",lawn_mower
44836,65,"['can'; 'crab']",crab
44837,84,"['pickup_truck'; 'maple_tree']",maple_tree
44838,55,"['skyscraper'; 'bicycle']",skyscraper
44839,20,"['forest'; 'poppy']",poppy
44840,44,"['flatfish'; 'cloud']",flatfish
44841,45,"['keyboard'; 'orange']",orange
44842,30,"['raccoon'; 'orchid']",orchid
44843,47,"['raccoon'; 'tank']",raccoon
44844,5,"['bicycle'; 'apple']",apple
44845,60,"['mushroom'; 'clock']",clock
44846,3,"['cup'; 'bed']",cup
44847,34,"['baby'; 'chimpanzee']",chimpanzee
44848,58,"['fox'; 'trout']",fox
44849,15,"['rose'; 'snail']",snail
44850,14,"['oak_tree'; 'ray']",Oak tree
44851,12,"['bear'; 'beetle']",bear
44852,33,"['chimpanzee'; 'mushroom']",chimpanzee
44853,26,"['crab'; 'pear']",pear
44854,34,"['baby'; 'chimpanzee']",chimpanzee
44855,69,"['pickup_truck'; 'possum']",possum
44856,7,"['lawn_mower'; 'raccoon']",lawn_mower
44857,1,"['maple_tree'; 'caterpillar']",maple_tree
44858,14,"['ray'; 'oak_tree']",oak_tree
44859,26,"['crab'; 'pear']",crab
44860,7,"['raccoon'; 'lawn_mower']",raccoon
44861,20,"['forest'; 'poppy']",poppy
44862,48,"['skunk'; 'bottle']",skunk
44863,48,"['bottle'; 'skunk']",skunk
44864,52,"['pear'; 'forest']",pear
44865,59,"['oak_tree'; 'mountain']",mountain
44866,51,"['bicycle'; 'mouse']",bicycle
44867,3,"['cup'; 'bed']",cup
44868,53,"['orchid'; 'pine_tree']",pine_tree
44869,80,"['flatfish'; 'lion']",lion
44870,80,"['flatfish'; 'lion']",lion
44871,26,"['pear'; 'crab']",pear
44872,4,"['fox'; 'palm_tree']",palm_tree
44873,10,"['willow_tree'; 'squirrel']",squirrel
44874,37,"['cloud'; 'lawn_mower']",lawn_mower
44875,10,"['willow_tree'; 'squirrel']",squirrel
44876,12,"['bear'; 'beetle']",bear
44877,77,"['tulip'; 'pine_tree']",pine_tree
44878,36,"['woman'; 'clock']",clock
44879,52,"['forest'; 'pear']",pear
44880,23,"['dinosaur'; 'mouse']",dinosaur
44881,77,"['pine_tree'; 'tulip']",pine_tree
44882,26,"['pear'; 'crab']",pear
44883,30,"['orchid'; 'raccoon']",orchid
44884,72,"['camel'; 'palm_tree']",palm_tree
44885,62,"['crocodile'; 'plain']",crocodile
44886,33,"['mushroom'; 'chimpanzee']",chimpanzee
44887,21,"['mouse'; 'woman']",mouse
44888,6,"['beetle'; 'castle']",castle
44889,29,"['girl'; 'sunflower']",sunflower
44890,7,"['raccoon'; 'lawn_mower']",raccoon
44891,81,"['bottle'; 'mushroom']",mushroom
44892,90,"['bus'; 'road']",bus
44893,62,"['plain'; 'crocodile']",crocodile
44894,62,"['crocodile'; 'plain']",crocodile
44895,96,"['woman'; 'sea']",sea
44896,75,"['boy'; 'lizard']",lizard
44897,20,"['poppy'; 'forest']",forest
44898,24,"['train'; 'lawn_mower']",train
44899,2,"['worm'; 'tractor']",worm
44900,67,"['motorcycle'; 'man']",motorcycle
44901,55,"['skyscraper'; 'bicycle']",bicycle
44902,67,"['motorcycle'; 'man']",man
44903,71,"['fox'; 'lamp']",lamp
44904,28,"['rabbit'; 'wolf']",rabbit
44905,5,"['apple'; 'bicycle']",bicycle
44906,9,"['camel'; 'mouse']",camel
44907,44,"['flatfish'; 'cloud']",cloud
44908,41,"['pine_tree'; 'couch']",pine_tree
44909,82,"['flatfish'; 'motorcycle']",motorcycle
44910,70,"['road'; 'cup']",cup
44911,2,"['worm'; 'tractor']",tractor
44912,92,"['worm'; 'plain']",worm
44913,88,"['ray'; 'camel']",camel
44914,20,"['poppy'; 'forest']",forest
44915,62,"['crocodile'; 'plain']",crocodile
44916,33,"['chimpanzee'; 'mushroom']",mushroom
44917,52,"['pear'; 'forest']",pear
44918,22,"['lizard'; 'possum']",lizard
44919,35,"['crocodile'; 'orchid']",crocodile
44920,24,"['train'; 'lawn_mower']",train
44921,66,"['pear'; 'kangaroo']",kangaroo
44922,63,"['lion'; 'sweet_pepper']",sweet_pepper
44923,65,"['can'; 'crab']",crab
44924,74,"['lawn_mower'; 'man']",lawn_mower
44925,42,"['skyscraper'; 'cattle']",cattle
44926,87,"['man'; 'bus']",bus
44927,48,"['bottle'; 'skunk']",skunk
44928,82,"['flatfish'; 'motorcycle']",motorcycle
44929,83,"['couch'; 'oak_tree']",couch
44930,57,"['worm'; 'fox']",worm
44931,37,"['lawn_mower'; 'cloud']",lawn_mower
44932,85,"['ray'; 'bus']",bus
44933,11,"['boy'; 'poppy']",poppy
44934,6,"['beetle'; 'castle']",castle
44935,75,"['boy'; 'lizard']",lizard
44936,88,"['ray'; 'camel']",camel
44937,60,"['clock'; 'mushroom']",mushroom
44938,18,"['trout'; 'bottle']",bottle
44939,68,"['sea'; 'bridge']",sea
44940,23,"['dinosaur'; 'mouse']",dinosaur
44941,73,"['chair'; 'shark']",chair
44942,55,"['skyscraper'; 'bicycle']",bicycle
44943,58,"['trout'; 'fox']",fox
44944,13,"['cup'; 'bottle']",cup
44945,11,"['poppy'; 'boy']",poppy
44946,70,"['road'; 'cup']",cup
44947,40,"['tulip'; 'bear']",tulip
44948,29,"['girl'; 'sunflower']",sunflower
44949,86,"['lizard'; 'tank']",lizard
44950,52,"['pear'; 'forest']",pear
44951,93,"['table'; 'lion']",lion
44952,98,"['pickup_truck'; 'pine_tree']",Pine tree
44953,38,"['sunflower'; 'rose']",sunflower
44954,27,"['apple'; 'oak_tree']",apple
44955,21,"['woman'; 'mouse']",mouse
44956,90,"['road'; 'bus']",bus
44957,55,"['bicycle'; 'skyscraper']",skyscraper
44958,17,"['crocodile'; 'turtle']",crocodile
44959,22,"['lizard'; 'possum']",lizard
44960,33,"['chimpanzee'; 'mushroom']",chimpanzee
44961,3,"['bed'; 'cup']",cup
44962,78,"['poppy'; 'bus']",bus
44963,44,"['flatfish'; 'cloud']",cloud
44964,85,"['bus'; 'ray']",ray
44965,64,"['tractor'; 'shark']",tractor
44966,5,"['apple'; 'bicycle']",bicycle
44967,48,"['skunk'; 'bottle']",skunk
44968,99,"['rose'; 'dinosaur']",dinosaur
44969,74,"['man'; 'lawn_mower']",lawn_mower
44970,38,"['sunflower'; 'rose']",sunflower
44971,51,"['mouse'; 'bicycle']",bicycle
44972,0,"['train'; 'flatfish']",train
44973,74,"['lawn_mower'; 'man']",man
44974,80,"['lion'; 'flatfish']",lion
44975,95,"['oak_tree'; 'pear']",pear
44976,72,"['camel'; 'palm_tree']",palm_tree
44977,96,"['sea'; 'woman']",woman
44978,74,"['man'; 'lawn_mower']",man
44979,77,"['tulip'; 'pine_tree']",pine_tree
44980,55,"['skyscraper'; 'bicycle']",skyscraper
44981,45,"['orange'; 'keyboard']",keyboard
44982,41,"['couch'; 'pine_tree']",pine_tree
44983,64,"['tractor'; 'shark']",tractor
44984,14,"['ray'; 'oak_tree']",oak_tree
44985,65,"['crab'; 'can']",crab
44986,20,"['poppy'; 'forest']",poppy
44987,76,"['kangaroo'; 'lizard']",kangaroo
44988,68,"['sea'; 'bridge']",sea
44989,6,"['castle'; 'beetle']",castle
44990,60,"['clock'; 'mushroom']",mushroom
44991,18,"['bottle'; 'trout']",bottle
44992,84,"['maple_tree'; 'pickup_truck']",maple_tree
44993,59,"['oak_tree'; 'mountain']",mountain
44994,6,"['castle'; 'beetle']",castle
44995,41,"['couch'; 'pine_tree']",couch
44996,83,"['oak_tree'; 'couch']",Oak tree
44997,94,"['boy'; 'lobster']",lobster
44998,83,"['oak_tree'; 'couch']",couch
44999,87,"['man'; 'bus']",man
45000,85,"['bus'; 'ray']",ray
45001,92,"['plain'; 'worm']",worm
45002,66,"['pear'; 'kangaroo']",pear
45003,7,"['lawn_mower'; 'raccoon']",lawn_mower
45004,61,"['whale'; 'woman']",whale
45005,79,"['butterfly'; 'spider']",butterfly
45006,69,"['possum'; 'pickup_truck']",possum
45007,13,"['bottle'; 'cup']",cup
45008,94,"['lobster'; 'boy']",boy
45009,46,"['table'; 'orange']",orange
45010,71,"['lamp'; 'fox']",lamp
45011,1,"['caterpillar'; 'maple_tree']",maple_tree
45012,96,"['sea'; 'woman']",woman
45013,68,"['bridge'; 'sea']",sea
45014,15,"['rose'; 'snail']",rose
45015,35,"['orchid'; 'crocodile']",crocodile
45016,46,"['table'; 'orange']",orange
45017,94,"['lobster'; 'boy']",boy
45018,72,"['palm_tree'; 'camel']",palm_tree
45019,68,"['bridge'; 'sea']",sea
45020,68,"['sea'; 'bridge']",sea
45021,68,"['bridge'; 'sea']",sea
45022,20,"['poppy'; 'forest']",forest
45023,97,"['crocodile'; 'motorcycle']",motorcycle
45024,75,"['boy'; 'lizard']",lizard
45025,3,"['cup'; 'bed']",cup
45026,11,"['poppy'; 'boy']",poppy
45027,55,"['skyscraper'; 'bicycle']",skyscraper
45028,47,"['tank'; 'raccoon']",raccoon
45029,97,"['crocodile'; 'motorcycle']",crocodile
45030,80,"['lion'; 'flatfish']",lion
45031,97,"['motorcycle'; 'crocodile']",crocodile
45032,29,"['girl'; 'sunflower']",sunflower
